trial,fold,tr_loss,val_loss,test_loss,tr_mae,val_mae,test_mae,tr_directional_accuracy_pct,val_directional_accuracy_pct,test_directional_accuracy_pct,tr_undershooting_pct,val_undershooting_pct,test_undershooting_pct,seconds,model_path
-1,11,0.5267258233035979,nan,0.5674625890473783,0.5667119235090762,nan,0.5809773024860315,75.68708607417462,nan,73.09611763374252,-0.0002686729888502154,nan,-0.0002612648285219223,303.744421005249,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_023_cnn_40_search/trial_search_best/fold_011/model_best.pt
-1,12,0.606582749999822,nan,0.6332460194708043,0.6055866294562864,nan,0.6202170675367429,71.98441521402631,nan,72.50330183887026,0.00041645398984881116,nan,0.00010098952788302874,259.4273443222046,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_023_cnn_40_search/trial_search_best/fold_012/model_best.pt
-1,13,0.6158953232134828,nan,0.6428636059336453,0.6123996890255732,nan,0.6240248947482535,71.49087184485295,nan,74.38271901119886,-0.0007128673034906226,nan,-0.0012009073090763545,259.88238644599915,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_023_cnn_40_search/trial_search_best/fold_013/model_best.pt
-1,14,0.5486871277866406,nan,0.5259785565373976,0.5765167122649922,nan,0.5680628261704508,74.15409439648658,nan,73.11950723414054,-0.000605755380856396,nan,-0.00020641585210153164,265.0923147201538,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_023_cnn_40_search/trial_search_best/fold_014/model_best.pt
-1,15,0.5350272793922992,nan,0.510680356720742,0.5682880977548254,nan,0.5561099034586495,73.86552287400131,nan,70.79896907216495,-0.00025146586350584076,nan,-0.0004160008704380117,267.12347531318665,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_023_cnn_40_search/trial_search_best/fold_015/model_best.pt
-1,16,0.5631333800984327,nan,0.5714867785395298,0.5849201339232769,nan,0.5946712982453066,73.16972064215506,nan,83.81209167271597,-0.00036913025594975657,nan,0.0009319444929590416,280.975604057312,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_023_cnn_40_search/trial_search_best/fold_016/model_best.pt
-1,17,0.5877366149202683,nan,0.5326631394132383,0.5993392354979931,nan,0.5750027198945702,74.85323154508137,nan,72.34053041506458,-2.4145262973865747e-05,nan,0.00033618346257733016,243.11480474472046,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_023_cnn_40_search/trial_search_best/fold_017/model_best.pt
-1,18,0.45503017265348483,nan,0.41824956811946473,0.5288767296091794,nan,0.508937426930518,75.44699732021263,nan,73.84703033755875,-0.0003980850351719311,nan,0.0003874380862571935,265.74747252464294,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_023_cnn_40_search/trial_search_best/fold_018/model_best.pt
-1,19,0.4574720151148108,nan,0.4485695107659637,0.5321592175350572,nan,0.5224938622459931,75.05100040095347,nan,73.26750620110666,-0.0008751692026230488,nan,-0.001258426490709814,265.77779841423035,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_023_cnn_40_search/trial_search_best/fold_019/model_best.pt
-1,20,0.48836065586363536,nan,0.5296031327487675,0.5489920886870624,nan,0.5668127809200098,75.55765928404738,nan,79.72730739893211,-0.00011878780898274784,nan,-0.0007702442996763688,263.6581747531891,/orcd/home/002/corte911/code/finNN_code/src/volatility/experiments/exp_023_cnn_40_search/trial_search_best/fold_020/model_best.pt
