PERMNO,SecInfoStartDt,SecInfoEndDt,SecurityBegDt,SecurityEndDt,SecurityHdrFlg,HdrCUSIP,HdrCUSIP9,CUSIP,CUSIP9,PrimaryExch,ConditionalType,ExchangeTier,TradingStatusFlg,SecurityNm,ShareClass,USIncFlg,IssuerType,SecurityType,SecuritySubType,ShareType,SecurityActiveFlg,DelActionType,DelStatusType,DelReasonType,DelPaymentType,Ticker,TradingSymbol,PERMCO,SICCD,NAICS,ICBIndustry,NASDCompno,NASDIssuno,IssuerNm,YYYYMMDD,DlyCalDt,DlyDelFlg,DlyPrc,DlyPrcFlg,DlyCap,DlyCapFlg,DlyPrevPrc,DlyPrevPrcFlg,DlyPrevDt,DlyPrevCap,DlyPrevCapFlg,DlyRet,DlyRetx,DlyRetI,DlyRetMissFlg,DlyRetDurFlg,DlyOrdDivAmt,DlyNonOrdDivAmt,DlyFacPrc,DlyDistRetFlg,DlyVol,DlyClose,DlyLow,DlyHigh,DlyBid,DlyAsk,DlyOpen,DlyNumTrd,DlyMMCnt,DlyPrcVol,ShrStartDt,ShrEndDt,ShrOut,ShrSource,ShrFacType,ShrAdrFlg,DisExDt,DisSeqNbr,DisOrdinaryFlg,DisType,DisFreqType,DisPaymentType,DisDetailType,DisTaxType,DisOrigCurType,DisDivAmt,DisFacPr,DisFacShr,DisDeclareDt,DisRecordDt,DisPayDt,DisPERMNO,DisPERMCO,vwretd,vwretx,ewretd,ewretx,sprtrn
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190513,2019-05-13,N,258.030000,TR,108138308.76,BP,264.520000,TR,2019-05-10,110858215.84,PB,-0.024535,-0.024535,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,5548217,258.030000,257.070000,260.340000,258.030000,258.040000,259.370000,,,1431606432.5,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.024490,-0.024534,-0.022620,-0.022657,-0.024131
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190514,2019-05-14,N,260.270000,TR,109077074.84,BP,258.030000,TR,2019-05-13,108138308.76,PB,0.008681,0.008681,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,4702647,260.270000,258.840000,261.820000,260.190000,260.200000,258.990000,,,1223957934.7,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,0.008972,0.008832,0.009282,0.009072,0.008016
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190515,2019-05-15,N,261.810000,TR,109722476.52,BP,260.270000,TR,2019-05-14,109077074.84,PB,0.005917,0.005917,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2444406,261.810000,258.400000,262.450000,261.800000,261.810000,258.630000,,,639969934.9,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,0.005735,0.005598,0.003094,0.003035,0.005839
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190516,2019-05-16,N,264.210000,TR,110728297.32,BP,261.810000,TR,2019-05-15,109722476.52,PB,0.009167,0.009167,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,3221513,264.210000,262.450000,265.600000,264.140000,264.150000,262.470000,,,851155949.7,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,0.008466,0.008250,0.002113,0.002001,0.008895
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190517,2019-05-17,N,262.610000,TR,110057750.12,BP,264.210000,TR,2019-05-16,110728297.32,PB,-0.006056,-0.006056,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2719513,262.610000,261.860000,265.020000,262.570000,262.590000,261.890000,,,714171308.9,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.006777,-0.006866,-0.009133,-0.009204,-0.005837
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190520,2019-05-20,N,260.820000,TR,109307575.44,BP,262.610000,TR,2019-05-17,110057750.12,PB,-0.006816,-0.006816,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,2762623,260.820000,260.020000,262.110600,260.790000,260.820000,260.900000,,,720547330.9,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.006482,-0.006568,-0.005819,-0.005910,-0.006749
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190521,2019-05-21,N,263.030000,TR,110233768.76,BP,260.820000,TR,2019-05-20,109307575.44,PB,0.008473,0.008473,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2760813,263.030000,262.250000,263.510000,263.090000,263.120000,262.500000,,,726176643.4,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,0.008936,0.008913,0.008194,0.008147,0.008496
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190522,2019-05-22,N,262.310000,TR,109932022.52,BP,263.030000,TR,2019-05-21,110233768.76,PB,-0.002737,-0.002737,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,3421502,262.310000,261.870000,263.290000,262.310000,262.320000,262.120000,,,897494189.6,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.003791,-0.003813,-0.006750,-0.006788,-0.002824
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190523,2019-05-23,N,259.240000,TR,108645410.08,BP,262.310000,TR,2019-05-22,109932022.52,PB,-0.011704,-0.011704,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,3813201,259.240000,257.680000,260.100000,259.220000,259.240000,260.080000,,,988534227.2,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.012685,-0.012791,-0.014587,-0.014727,-0.011914
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190524,2019-05-24,N,259.690000,TR,108834001.48,BP,259.240000,TR,2019-05-23,108645410.08,PB,0.001736,0.001736,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1833053,259.690000,259.060000,260.990000,259.690000,259.710000,260.595000,,,476025533.6,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,0.002769,0.002660,0.004570,0.004539,0.001354
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190528,2019-05-28,N,257.360000,TR,107857517.12,BP,259.690000,TR,2019-05-24,108834001.48,PB,-0.008972,-0.008972,0.000000,NA,D4,0.000000,0.000000,1.000000,NO,2566079,257.360000,257.290000,260.960000,257.310000,257.320000,259.960000,,,660406091.4,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.007504,-0.007522,-0.004871,-0.004896,-0.008376
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190529,2019-05-29,N,255.590000,TR,107115724.28,BP,257.360000,TR,2019-05-28,107857517.12,PB,-0.006878,-0.006878,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,4593562,255.590000,254.100300,256.525000,255.600000,255.610000,256.130000,,,1174068511.6,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.006890,-0.006911,-0.007024,-0.007040,-0.006912
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190530,2019-05-30,N,256.300000,TR,107413279.60,BP,255.590000,TR,2019-05-29,107115724.28,PB,0.002778,0.002778,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2977192,256.300000,255.140000,257.180000,256.250000,256.260000,256.280000,,,763054309.6,2019-04-30,2019-05-30,419092,OBS,NA,N,,,,,,,,,,,,,,,,,,0.001395,0.001256,-0.000323,-0.000461,0.002098
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190531,2019-05-31,N,252.870000,TR,106136366.49,BP,256.300000,TR,2019-05-30,107413279.60,PB,-0.013383,-0.013383,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,3698782,252.870000,252.770000,254.490000,252.870000,252.880000,253.630000,,,935311004.3,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.011731,-0.011892,-0.009849,-0.009961,-0.013195
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190603,2019-06-03,N,252.120000,TR,105821571.24,BP,252.870000,TR,2019-05-31,106136366.49,PB,-0.002966,-0.002966,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,3825614,252.120000,250.770000,253.959700,252.120000,252.140000,252.830000,,,964513801.7,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.002132,-0.002208,0.002028,0.001807,-0.002765
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190604,2019-06-04,N,257.670000,TR,108151056.09,BP,252.120000,TR,2019-06-03,105821571.24,PB,0.022013,0.022013,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,3536293,257.670000,254.030000,257.760000,257.610000,257.620000,254.480000,,,911196617.3,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,0.020888,0.020849,0.016296,0.016258,0.021432
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190605,2019-06-05,N,259.850000,TR,109066060.95,BP,257.670000,TR,2019-06-04,108151056.09,PB,0.008460,0.008460,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2646522,259.850000,257.420000,259.880000,259.800000,259.820000,259.240000,,,687698741.7,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,0.006480,0.006393,-0.003716,-0.003743,0.008162
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190606,2019-06-06,N,261.540000,TR,109775399.58,BP,259.850000,TR,2019-06-05,109066060.95,PB,0.006504,0.006504,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2277840,261.540000,259.510100,262.255000,261.510000,261.520000,260.170000,,,595746273.6,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,0.005135,0.004927,-0.002659,-0.002743,0.006136
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190607,2019-06-07,N,264.150000,TR,110870887.05,BP,261.540000,TR,2019-06-06,109775399.58,PB,0.009979,0.009979,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1877426,264.150000,262.450000,265.290000,264.150000,264.180000,262.620000,,,495922077.9,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,0.009671,0.009587,0.006756,0.006706,0.010498
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190610,2019-06-10,N,265.390000,TR,111391348.53,BP,264.150000,TR,2019-06-07,110870887.05,PB,0.004694,0.004694,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,2846143,265.390000,265.300000,267.100000,265.360000,265.390000,265.760000,,,755337890.8,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,0.004786,0.004779,0.005864,0.005850,0.004660
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190611,2019-06-11,N,265.340000,TR,111370362.18,BP,265.390000,TR,2019-06-10,111391348.53,PB,-0.000188,-0.000188,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1894531,265.340000,264.690000,267.650000,265.320000,265.340000,267.250000,,,502694855.5,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.000587,-0.000629,-0.000756,-0.000856,-0.000350
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190612,2019-06-12,N,264.840000,TR,111160498.68,BP,265.340000,TR,2019-06-11,111370362.18,PB,-0.001884,-0.001884,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1712276,264.840000,264.355000,265.700000,264.820000,264.840000,265.120000,,,453479175.8,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.001895,-0.001922,-0.001817,-0.001888,-0.002038
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190613,2019-06-13,N,266.020000,TR,111655776.54,BP,264.840000,TR,2019-06-12,111160498.68,PB,0.004456,0.004456,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1813685,266.020000,265.110000,266.360000,266.060000,266.070000,265.820000,,,482476483.7,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,0.004882,0.004584,0.007828,0.007433,0.004097
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190614,2019-06-14,N,265.620000,TR,111487885.74,BP,266.020000,TR,2019-06-13,111655776.54,PB,-0.001504,-0.001504,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1203356,265.620000,264.910000,266.290000,265.610000,265.620000,265.710000,,,319635420.7,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.002723,-0.002830,-0.006331,-0.006505,-0.001612
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190617,2019-06-17,N,265.860000,TR,111588620.22,BP,265.620000,TR,2019-06-14,111487885.74,PB,0.000904,0.000904,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,1782613,265.860000,265.620000,266.560000,265.850000,265.860000,265.940000,,,473925492.2,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,0.001583,0.001301,0.002658,0.002318,0.000932
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190618,2019-06-18,N,268.510000,TR,112700896.77,BP,265.860000,TR,2019-06-17,111588620.22,PB,0.009968,0.009968,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2340697,268.510000,267.300000,269.660000,268.470000,268.480000,267.650000,,,628500551.5,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,0.009988,0.009946,0.009913,0.009857,0.009717
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190619,2019-06-19,N,269.220000,TR,112998902.94,BP,268.510000,TR,2019-06-18,112700896.77,PB,0.002644,0.002644,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,1684486,269.220000,267.760000,269.720000,269.190000,269.220000,268.740000,,,453497320.9,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,0.003742,0.003734,0.003660,0.003623,0.002985
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190620,2019-06-20,N,271.730000,TR,114052417.71,BP,269.220000,TR,2019-06-19,112998902.94,PB,0.009323,0.009323,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,3288090,271.730000,269.730000,272.190000,271.760000,271.770000,271.940000,,,893472695.7,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,0.008794,0.008724,0.006415,0.006296,0.009472
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190621,2019-06-21,N,271.410000,TR,113918105.07,BP,271.730000,TR,2019-06-20,114052417.71,PB,-0.001178,-0.001178,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2225992,271.410000,271.170000,272.790000,271.460000,271.470000,271.530000,,,604156488.7,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.002480,-0.002603,-0.003684,-0.003804,-0.001259
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190624,2019-06-24,N,271.060000,TR,113771200.62,BP,271.410000,TR,2019-06-21,113918105.07,PB,-0.001290,-0.001290,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,3518370,271.060000,270.900000,271.920700,271.050000,271.060000,271.590000,,,953689372.2,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.002898,-0.002940,-0.006011,-0.006304,-0.001732
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190625,2019-06-25,N,268.380000,TR,112646332.26,BP,271.060000,TR,2019-06-24,113771200.62,PB,-0.009887,-0.009887,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2287082,268.380000,268.270000,271.130000,268.420000,268.460000,271.100000,,,613807067.2,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.008983,-0.008992,-0.006024,-0.006213,-0.009496
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190626,2019-06-26,N,268.120000,TR,112537203.24,BP,268.380000,TR,2019-06-25,112646332.26,PB,-0.000969,-0.000969,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2988721,268.120000,268.020000,269.820000,268.130000,268.140000,269.300000,,,801335874.5,2019-05-31,2019-06-27,419727,OBS,NA,N,,,,,,,,,,,,,,,,,,-0.001030,-0.001050,0.000982,0.000955,-0.001234
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190627,2019-06-27,N,267.670000,TR,112348326.09,BP,268.120000,TR,2019-06-26,112537203.24,PB,0.003491,-0.001678,0.005169,NA,D1,1.385900,0.000000,1.000000,C1,2054580,267.670000,267.170200,268.190000,267.710000,267.720000,267.490000,,,549949428.6,2019-05-31,2019-06-27,419727,OBS,NA,N,2019-06-27,1,Y,CD,Q,USD,CDIV,D,USD,1.385900,0.000000,0.000000,2019-06-25,2019-06-28,2019-07-02,0,0,0.005851,0.005565,0.009434,0.009081,0.003823
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190628,2019-06-28,N,269.150000,TR,115644334.75,BP,267.670000,TR,2019-06-27,112348326.09,PB,0.005529,0.005529,0.000000,NA,D1,0.000000,0.000000,1.000000,NO,2883271,269.150000,268.180000,269.550000,269.140000,269.150000,268.700000,,,776032389.7,2019-06-28,2019-07-30,429665,OBS,NA,N,,,,,,,,,,,,,,,,,,0.006661,0.006603,0.010004,0.009901,0.005757
12305,2013-10-24,2023-09-28,2010-09-09,2024-12-31,N,92290836,922908363,92290836,922908363,R,RW,N/A,A,VANGUARD INDEX FUNDS; ETFNONE; CONS,,Y,ACOR,FUND,ETF,NS,Y,N/A,UNAV,NACT,UNAV,VOO,VOO,41593,6726,525990,FINL,0,0,VANGUARD INDEX FUNDS,20190701,2019-07-01,N,271.440000,TR,116628267.60,BP,269.150000,TR,2019-06-28,115644334.75,PB,0.008508,0.008508,0.000000,NA,D3,0.000000,0.000000,1.000000,NO,4505600,271.440000,270.300000,272.650100,271.440000,271.450000,272.460000,,,1223000064.0,2019-06-28,2019-07-30,429665,OBS,NA,N,,,,,,,,,,,,,,,,,,0.006666,0.006613,0.003592,0.003471,0.007672
